Age,Amount,bank,cardType,entry_type,gender,transaction,v1,v2,v3,v4,fraud
49,1.5,Bank5,Master,chip,f,ATM,-0.918087115239815,1.2234027679924,-0.12793855393297598,-0.815287270810792,0
40,1861.3,Bank9,Master,internet,m,INTERNET,-1.0006105198593298,3.34685000184439,-5.53449117133595,6.83580203854396,1
50,96.98,Bank2,Master,chip,f,ATM,1.82597378262658,-0.859024273493318,-0.9363911719863179,0.0232655526904362,0
19,86.0,Bank0,Visa,INTERNET,f,INTERNET,-0.134994305199692,-0.426896019106434,1.0919348841177299,-2.35610222430565,0
77,2.98,Bank1,Master_Debit,chip,f,POS,1.2155403257392299,-0.290188834338865,0.9904061351817751,0.437385987537373,0
73,8.52,Bank4,Visa_Debit,chip,m,POS,-0.7682751264093709,1.1939336192563301,1.3929728710226201,-0.0909224746541752,0
57,89.98,Bank1,Visa,magnetic,m,ATM,1.80865508732202,-0.31941314972469703,-1.24372098834393,0.279026819389896,0
44,1.79,Bank2,Visa_Debit,INTERNET,f,INTERNET,-1.59848719942215,0.102121734721744,1.74350526171226,-0.458625069452164,0
63,999.9,Bank6,Visa,chip,m,ATM,-25.2663550194138,14.323253809723301,-26.823672913511402,6.349247807436889,1
57,2.21,Bank0,Master,magnetic,f,POS,-2.32044524072493,0.0677453978635434,2.17522900292748,-0.328274767812099,0
23,403.28,Bank1,Visa_Debit,INTERNET,f,INTERNET,1.1082016926243101,-0.936518896503052,-0.540654884451094,4.1025061560342095,0
67,289.0,Bank4,Visa,INTERNET,f,INTERNET,0.6051391641725711,-0.5747087944260401,-0.008833086800871609,1.6401777383600602,0
22,84.95,Bank1,Master_Debit,chip,m,POS,-0.0968493225512235,-0.0339657310232875,-0.21116106464387197,-1.14378536301416,0
54,45.85,Bank6,Visa_Debit,INTERNET,m,INTERNET,-0.6765755569464229,0.15224837832298999,0.24388493692994603,-2.47386581035262,0
67,12.99,Bank4,Visa,magnetic,m,POS,1.3106617024968898,0.147434725516519,0.307028198626547,0.188369670193029,0
32,43.56,Bank4,Visa_Debit,INTERNET,f,INTERNET,-0.695469897446337,-0.191192109521707,0.7952378280574681,-1.8675252598712702,0
72,10.52,Bank2,Visa_Debit,INTERNET,f,INTERNET,1.14079002900197,0.131595574178068,0.283667809340249,1.2027695426886,0
44,10.0,Bank1,Visa,chip,f,ATM,1.5108467051124599,-0.731790072120298,-0.0324785548880951,-1.41482012088734,0
79,7.0,Bank1,Visa_Debit,chip,f,POS,-0.56987969189919,0.810173455590861,1.55750711619088,1.5444534969791102,0
45,7.7,Bank5,Visa,magnetic,m,ATM,0.95102521866626,3.2529263650346,-5.03910474036957,4.63241097983647,1
77,59.1,Bank0,Visa,magnetic,f,ATM,-3.21538175967748,-0.364223121381638,-1.2618833435490602,3.79494903930385,1
74,2.69,Bank5,Visa_Debit,chip,f,POS,1.32287307442377,0.328548265739931,-0.100359759480906,0.466016264220563,0
46,44.3,Bank0,Visa_Debit,magnetic,f,ATM,-1.37038970787476,0.3513797444967,0.0341410935511549,-2.97855252455164,0
26,1.0,Bank0,Master,chip,m,POS,1.2279404688943,-0.5130867660413561,0.7012792209087529,-0.845133487045071,0
40,13.97,Bank1,Visa_Debit,magnetic,f,POS,1.95866147120485,-0.672023267562395,-0.46277577582239793,0.31526673158715196,0
45,58.9,Bank6,Visa,INTERNET,f,INTERNET,1.3066247383863898,-1.79890417895633,1.6520349093553302,-0.7235206663611721,0
77,38.05,Bank4,Visa,chip,f,POS,2.0318853380022,-1.13258245091157,0.280654971798524,-0.364568699820017,0
77,9.19,Bank6,Master,magnetic,m,POS,1.13661873910132,-0.327398718797633,1.18240329459952,0.8299553795271991,0
25,0.1,Bank2,Master,magnetic,f,POS,-1.2984432329537299,1.94810044909488,-4.50994688793757,1.30580476704534,1
20,26.48,Bank0,Visa_Debit,chip,f,ATM,1.04507059976695,0.41514793683245793,0.6065631813893531,2.5012378552005,0
57,33.02,Bank2,Master_Debit,magnetic,m,POS,0.20519859365153498,0.690291143901978,-0.442562710117587,-0.770398464171389,0
23,195.9,Bank3,Visa,magnetic,m,POS,1.23260446981971,-0.548931183157109,1.08787266901823,0.894081819978967,1
55,0.89,Bank2,Master_Debit,chip,f,POS,1.25288504400417,0.308616222662221,0.0577288129424244,0.514675332984575,0
19,9.99,Bank1,Visa,chip,f,ATM,1.29784062130093,-0.74615045122511,1.4845641976152,-0.6953968713288471,0
71,373.5,Bank3,Visa,INTERNET,f,INTERNET,1.5655169124603603,-2.6104881173254704,-1.07723255288912,-1.3407655109738001,0
22,74.97,Bank8,Visa,INTERNET,f,INTERNET,1.30828898163939,-1.11782109130503,-0.669308568543177,-1.7571374942944598,0
18,1730.6999999999998,Bank8,Visa,magnetic,m,ATM,-11.6822148930584,6.33288209288301,-13.297109246949901,7.6907719154207195,1
62,48.95,Bank1,Visa,INTERNET,f,INTERNET,1.999030171686,-0.24674696602802898,-1.71064414137669,0.4929338761128189,0
63,351.86,Bank1,Visa_Debit,magnetic,f,POS,1.43322652128139,-1.23928329520796,-1.92439194722255,0.21108149947472601,0
33,38.9,Bank3,Visa_Debit,chip,m,POS,2.05276358889536,-0.9564829757433639,-0.251890460688864,-0.251860635702336,0
43,69.99,Bank2,Visa_Debit,INTERNET,f,INTERNET,2.05199653471719,-1.02124933888132,-1.61458153611623,-0.895922658562596,0
41,0.95,Bank0,Master,chip,m,ATM,1.2516371424818,-0.018728947171153,0.297175336596455,0.5755530252170611,0
47,7171.5,Bank7,Master_Debit,internet,f,INTERNET,-2.17913506011513,0.0202179180614602,-2.18273279614299,2.57204626116115,1
78,1.78,Bank4,Visa,chip,m,POS,0.0216012078912075,0.8222262029915101,0.290410865333975,-0.5852889426913129,0
56,0.0,Bank12,Visa,chip,m,ATM,-0.613695895305449,3.6987724138472498,-5.53494116176501,5.620486385358549,1
35,63.32,Bank1,Visa_Debit,INTERNET,m,INTERNET,-0.7210582540212621,-0.201799348982909,-0.855886900869273,-1.15129936408152,0
56,51.24,Bank11,Visa,INTERNET,f,INTERNET,1.44657546925347,-1.02155100687725,-0.392126746894626,-1.67421376999802,0
38,30.04,Bank5,Visa,INTERNET,m,INTERNET,-1.06758001812627,0.7658203384888449,1.6843073650381202,1.0019437072831898,0
41,12.0,Bank1,Master_Debit,chip,m,ATM,2.2347699001807704,-0.7048580665952121,-1.5027106957843,-1.00050276507112,0
40,75.3,Bank3,Visa,INTERNET,m,INTERNET,-0.20967909685269198,0.273165909322935,-1.6069832223170801,-0.8165293715806191,0
75,16.0,Bank4,Master_Debit,magnetic,f,POS,2.1819806157524897,-0.149915406253881,-2.2726449594951696,0.12917459452191601,0
33,36.22,Bank2,Visa,chip,f,ATM,-0.42657422135707707,2.1075310487771897,0.138663158352545,4.41043307149016,0
59,33.0,Bank2,Visa_Debit,INTERNET,f,INTERNET,1.47596204674175,-1.21181999169463,0.120698270985131,-1.35304712681641,0
78,75.0,Bank1,Visa,chip,m,POS,1.32671357885054,-0.8234413694179991,-0.127404496618494,-0.9798301662959351,0
60,6.0,Bank6,Visa_Debit,INTERNET,f,INTERNET,-1.4958871465513799,-2.3992003068478303,-0.5997948620086221,-1.4177112206756597,0
25,18.74,Bank1,Visa,INTERNET,f,INTERNET,-3.0649212371705494,2.3657118194161604,-0.494994677533668,1.48250722964632,0
26,0.0,Bank8,Visa,chip,f,POS,1.91585080669484,0.665686622009384,-0.8849282024281468,3.4890391246842793,0
53,2761.7000000000003,Bank2,Visa,internet,m,INTERNET,1.52207986461923,-0.5194294732095199,-2.58168487999205,0.774741045624737,1
43,38.42,Bank1,Master,magnetic,f,POS,1.14332532255911,-0.204719127239043,0.30214711231941804,-0.198193607435883,0
56,6.95,Bank0,Master_Debit,chip,m,POS,-3.63402804934897,1.78763348251892,-0.932260228249522,-1.32887903573131,0
77,15.0,Bank6,Master_Debit,INTERNET,m,INTERNET,-1.00002342528891,-0.7571893704314241,1.6589323282995,-0.39719078304354993,0
49,217.0,Bank1,Master_Debit,INTERNET,m,INTERNET,1.08365345920178,-1.7537902037903703,0.48321608280340905,-1.3470004937428,0
50,41.03,Bank9,Visa_Debit,chip,m,POS,1.24364820437715,0.28731748055677603,-0.0792343276157391,0.8335276595650101,0
31,15.0,Bank8,Master,INTERNET,m,INTERNET,-0.5803147856655401,-0.427419472685659,1.60797255014924,-1.7768111331878103,0
57,123.10000000000001,Bank2,Visa,internet,m,INTERNET,-7.92389070083426,-5.1983601992332895,-3.00002392240282,4.420666201557281,1
78,119.32,Bank0,Master,magnetic,m,ATM,1.81379342854722,-0.25306081544934,-1.70375312431546,0.5532854162276639,0
61,203.7,Bank1,Master,magnetic,m,POS,-1.41450504118858,-0.835979893506384,-0.22305950631673,0.42976752750398706,0
62,121.32,Bank3,Visa,chip,f,POS,-2.52850769897258,-0.9445335257099609,2.1148447064469,0.623147719961815,0
62,0.76,Bank7,Visa,magnetic,f,ATM,-2.08601622472341,2.20326477228804,1.65433868028654,2.9410496676820403,0
64,9.45,Bank0,Master,INTERNET,m,INTERNET,-0.522422418169982,0.6162008353927391,2.53983654148109,0.670272914235438,0
76,1490.22,Bank0,Visa_Debit,chip,f,ATM,-1.7568732132313,-5.04899931638171,-0.815121964140745,1.61628631271773,0
76,0.89,Bank2,AmEx,INTERNET,m,INTERNET,2.07372575903374,0.0944039768273283,-1.70780764104277,0.43367110759409494,0
24,5.74,Bank2,Visa,INTERNET,f,INTERNET,-3.5356852372793504,3.5640323787018198,-2.39192515377166,0.5748233760173089,0
69,17.99,Bank2,Visa_Debit,chip,m,POS,-0.845513957780413,0.658365684616196,0.39037389214709206,-0.8272365797347181,0
64,669.0,Bank8,Visa,chip,f,ATM,0.161514184837991,-3.43235377240268,-0.0391326497607638,-0.99581631177937,0
66,12.0,Bank7,Visa_Debit,INTERNET,f,INTERNET,-0.558868334212406,0.16855581216944598,1.06742909577298,-1.81721276094517,0
21,10.0,Bank3,Master,internet,m,INTERNET,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,1
34,500.0,Bank0,Visa,INTERNET,f,INTERNET,-1.9885028899343797,-0.700860356951748,0.480479365917826,-0.5915131195889011,0
74,4726.3,Bank1,Visa,INTERNET,f,INTERNET,-5.397276314996589,-3.86901456772935,-5.555716793969441,1.73835220280828,0
63,2.99,Bank0,Visa,INTERNET,m,INTERNET,1.18897095600601,0.0768482554486666,0.7815466580629459,0.575575314719531,0
39,2.99,Bank2,Visa,magnetic,f,POS,-0.78047096237224,1.90876888229456,-0.5597621500173061,0.9188724872558058,0
36,193.76,Bank1,Visa_Debit,chip,m,POS,1.6694025657055602,-0.5502739134414489,-2.18703054494508,0.295934929588282,0
28,7.62,Bank7,Master_Debit,INTERNET,m,INTERNET,2.04931763716601,0.271417172133369,-1.68093975915222,0.531909747971593,0
71,56.95,Bank6,Visa,INTERNET,f,INTERNET,-0.8642202954801701,0.800167971537953,1.74299970177033,3.1180016682842897,0
46,1.03,Bank3,Master,INTERNET,f,INTERNET,0.817983427457467,0.9443670817172719,-0.057791424418070995,1.54099777519373,0
32,77.46,Bank3,Master_Debit,magnetic,m,ATM,1.09199920956435,-0.407197754852163,0.0441369584186573,-0.232020565851797,0
73,39.97,Bank3,Visa_Debit,chip,f,POS,-1.7542041954175902,0.0486609666750176,2.09191317583964,-0.4686663036504529,0
77,1.0,Bank0,Master_Debit,INTERNET,f,INTERNET,-1.64457878953792,-0.9329580597567271,0.7759110279889939,-0.153343473006714,0
27,7.4,Bank3,AmEx,chip,f,POS,0.0743702947508739,1.08670568515795,0.104910486008923,-0.234397566447737,0
61,81.09,Bank3,Visa,chip,f,ATM,1.3801563193269,-1.53003178166648,0.8083970503471279,-1.24789279065444,0
28,9.81,Bank0,Visa,INTERNET,m,INTERNET,-0.936191038355106,1.16684749126777,1.32849274239008,0.201771136414207,0
30,94.28,Bank0,Visa,INTERNET,f,INTERNET,1.3223786515826899,-1.53638615800219,0.498336295815979,-1.21537402229552,0
68,7.7,Bank0,Master,internet,f,INTERNET,-1.9286132666590199,4.60150558710842,-7.12405297794577,5.71608803673092,1
19,32.0,Bank0,Visa,chip,f,POS,-0.8439003418764229,-0.381762098620129,-0.30636428271403304,-0.18441184029736604,0
58,1.18,Bank2,Visa,chip,m,POS,-0.19113398555186498,1.11518546908662,0.6430830764945611,2.9692455075388096,0
59,9.99,Bank3,Visa,chip,m,POS,2.00647454110537,-0.440479329021577,-0.523393940497287,0.349370444587724,0
41,14.9,Bank4,Visa,magnetic,m,ATM,-0.32199055529061893,1.0060606623084498,1.41163575505649,1.08185430013762,0
22,39.97,Bank10,Master_Debit,chip,f,POS,1.25321000143551,0.10164814172349698,-0.24449375669056603,-0.214309078249122,0
49,11.85,Bank7,Visa,chip,f,POS,1.9688656858175502,-0.448758265660783,-0.6709422469552391,0.40391185363469606,0
71,6.0,Bank1,Visa,chip,m,POS,-0.47511071601746396,0.7431599246831441,-0.9059953648172251,-1.60882876802674,0
62,14.95,Bank2,Visa,chip,f,ATM,-0.25999647546015403,0.120710542338487,1.8712184706097599,-1.2148113236517701,0
28,3.54,Bank4,Visa_Debit,magnetic,m,POS,0.17833977522711802,1.06841619779947,-0.49633798003227203,-0.16696854738972197,0
52,42.1,Bank3,Visa,chip,m,POS,1.3128348161065,-0.34553366836835897,-0.262534671104405,-0.555116220820502,0
60,32.85,Bank4,Visa,INTERNET,m,INTERNET,1.4399796003116998,-0.7337885194822009,-1.3979328552216699,-1.8120546046157,0
52,4.99,Bank13,Visa,magnetic,f,POS,-0.34660309300620196,1.1464994198416498,0.8446951085105792,1.10497096045735,0
21,1861.3,Bank6,Visa_Debit,internet,m,INTERNET,-1.0006105198593298,3.34685000184439,-5.53449117133595,6.83580203854396,1
42,7.12,Bank7,Visa,INTERNET,f,INTERNET,0.08380973068181499,1.0181505270059399,-0.326979612234161,-0.6410826997828579,0
50,55.22,Bank0,Master,chip,f,POS,1.9800861845506001,-0.250666745082867,-1.4755290299440602,0.20902077570570202,0
40,1.98,Bank2,Visa,INTERNET,f,INTERNET,-6.60034881243405,6.2448109344918,-2.6932671785305202,-0.0712506258365369,0
55,338.69,Bank8,Visa,INTERNET,m,INTERNET,-0.876624062001785,0.232820874126103,0.9880411976374158,1.3861198543054398,0
34,0.89,Bank3,Visa,chip,m,POS,2.06895950452925,0.11559248730152599,-1.6727530626358402,0.447632268591006,0
56,7.7,Bank3,Master,magnetic,m,ATM,-1.20139778318497,4.86453518123444,-8.32882331553453,7.652399362055331,1
45,18.0,Bank0,Visa_Debit,chip,m,ATM,1.8923735857589399,0.266627061227759,-0.9131233650941228,3.61851783969064,0
53,33.99,Bank3,Visa_Debit,magnetic,m,POS,1.1166180137638702,-0.18151535272890199,0.723035514509477,0.714074415002272,0
68,375.0,Bank5,Visa_Debit,INTERNET,f,INTERNET,-0.672573509700667,-0.7663347527031791,0.20639205226466897,-2.5305005949345403,0
61,2.69,Bank4,Master,magnetic,f,POS,1.23160741542824,0.441168303541593,-0.144486992354078,1.05971140582126,0
56,1.0,Bank4,AmEx,chip,f,POS,2.07076212476363,0.00265661423081381,-1.23961380627769,0.3698593061525421,0
25,2.12,Bank0,Visa,INTERNET,f,INTERNET,-1.5946447966428,0.32195412874743,2.04170226864342,0.0700404797587465,0
58,999.9,Bank0,Visa,magnetic,m,ATM,-19.1798264145873,11.817921989785301,-21.919173580784303,6.0862356342864,1
53,18.2,Bank0,Visa,INTERNET,m,INTERNET,-1.0321954041549801,0.431642677701656,2.10753412754147,2.94665081093436,0
24,49.56,Bank4,Visa,magnetic,f,POS,1.0853617272799998,0.0879612200254619,0.362914810697632,1.4247459905050803,0
38,10.0,Bank4,Visa,internet,m,INTERNET,1.9548517377577401,1.63005630331209,-4.33719968092597,2.37836729179698,1
56,73.56,Bank5,Visa,INTERNET,f,INTERNET,1.33984508497818,-0.6494383886974741,0.0168707074211664,-0.7849508315399191,0
35,55.93,Bank8,Visa,INTERNET,m,INTERNET,-1.9354043388703701,2.00746543749282,-0.7219348276321891,-0.9612253640273001,0
51,692.52,Bank3,Master,chip,m,ATM,-1.8682570510683603,-1.28094333062877,0.17073974480636098,-0.849302430538294,0
76,0.0,Bank2,Master_Debit,INTERNET,m,INTERNET,1.0506767681518698,0.0334433163510899,1.35886017377408,2.6688357790085604,0
30,0.76,Bank0,Visa,magnetic,f,ATM,2.05516363635643,0.6380244296847281,-3.16305841614431,0.6035253910085071,0
58,98.2,Bank3,Visa,magnetic,f,ATM,-17.5375916846763,12.3525186682391,-20.1346128135864,11.1227714331133,1
64,11.9,Bank11,Visa_Debit,magnetic,f,POS,1.2008870180300601,-0.338020575702004,0.9946025987396021,-0.10156922486587301,0
78,137.6,Bank3,Visa,magnetic,f,POS,1.91307232644467,-1.0262563649076502,-1.4935487071856999,-0.6946308441908928,0
50,38.72,Bank8,Visa_Debit,chip,f,POS,-0.7915843730794381,0.707596106063437,1.2541204307374099,-0.124443014635648,0
48,1015.0,Bank8,Visa,magnetic,m,POS,-2.7560071191969002,0.6838213769033399,-1.39016888269883,1.5018872608100302,1
44,9.85,Bank2,Visa_Debit,INTERNET,m,INTERNET,2.0891696799753,0.245119962448705,-2.07942699960453,0.39467851273381704,0
72,375.0,Bank2,Master,INTERNET,m,INTERNET,-0.7106396942280029,-0.394596182613336,0.498034046442036,0.5370734713372279,0
57,241.76,Bank0,Visa,magnetic,m,POS,1.80622583276395,-1.21997131552249,-2.4079318181907903,-0.9098925146116931,0
66,0.1,Bank14,Visa,internet,m,INTERNET,-1.2984432329537299,1.94810044909488,-4.50994688793757,1.30580476704534,1
30,19.0,Bank0,Visa_Debit,INTERNET,f,INTERNET,-0.55541320949777,0.8902103586024341,1.5876160735346698,1.3105784714845299,0
47,30.66,Bank2,Visa_Debit,chip,f,ATM,1.2872935211948702,-0.151208108410561,0.21447510949013002,-0.23475918151107397,0
64,999.9,Bank2,Master_Debit,magnetic,m,POS,-29.200328590574397,16.1557014298057,-30.013712485724803,6.47673117996833,1
78,49.99,Bank8,Visa_Debit,INTERNET,f,INTERNET,1.07255045831129,-0.10837705040783599,0.385923524508235,0.569751240583785,0
47,10.68,Bank1,Visa,chip,m,ATM,-0.522034103101202,1.26632867853058,0.461546200866482,-0.6530323951058691,0
37,29.99,Bank3,Master_Debit,INTERNET,m,INTERNET,-1.49212870656438,0.0133730975085618,2.11081814934847,-0.874466862120659,0
40,7.18,Bank7,Visa,INTERNET,f,INTERNET,-5.16479488684839,4.510526414322981,-0.994498781548519,-1.11085319087207,0
34,3.95,Bank3,Master,chip,f,POS,1.33212390133274,0.5306188029951939,-0.45003995818500503,0.9043624741657159,0
77,7.32,Bank6,Visa_Debit,chip,f,POS,-0.254137857001855,1.14327052996188,-0.9563021096667321,-1.25968080953562,0
78,1.98,Bank1,Visa,chip,f,ATM,2.11001113738883,-0.129115628051756,-1.3715112595488,0.262317551347018,0
28,763.25,Bank8,Master,chip,f,POS,0.7844903895242259,-4.09797897613311,-0.8795884832052121,-1.2412698638143702,0
24,1.29,Bank10,Visa_Debit,INTERNET,f,INTERNET,2.06269239130675,-0.0448803995015355,-1.0593512642821998,0.41768906508913106,0
65,325.21,Bank0,Visa,chip,m,ATM,1.65595138087011,-1.40024538986444,-2.24908565140618,-0.650977249981552,0
76,14.87,Bank10,Master,chip,f,POS,2.1627028679833797,-0.981947750212307,-0.8796499336426609,-0.629938393112348,0
63,7.57,Bank0,Visa,magnetic,m,POS,1.21709972536858,0.363897607781706,0.420395713336557,2.16482591451161,0
37,9.99,Bank8,Visa,chip,m,POS,1.22067957428025,0.27104193664953,0.180750571080639,0.506742918201539,0
64,4.49,Bank7,Visa_Debit,chip,f,ATM,0.15932901509789998,1.05391106959779,-0.487013697134367,-0.594233745998679,0
71,1.0,Bank0,Master,chip,m,POS,2.10358234721931,0.0205204258630291,-1.44154743551048,0.329564925964816,0
39,30.3,Bank0,Visa_Debit,chip,f,ATM,-0.810756466060034,0.654499424426534,2.21725732574556,0.104341351434792,0
64,0.0,Bank4,Visa,internet,m,INTERNET,-7.03030814445441,3.4219909046755297,-9.52507177254752,5.27089100906596,1
45,62.0,Bank7,Visa,INTERNET,m,INTERNET,-0.8341033234208751,1.02452021875598,1.5687071396272299,0.8735089258052281,0
70,69.24,Bank5,Visa_Debit,magnetic,f,POS,1.11821821338861,0.0865668829241246,0.203964782440642,1.1811996487553402,0
29,0.99,Bank3,Visa,INTERNET,f,INTERNET,2.0746572108879398,-0.0117004832671423,-1.11409903931234,0.37581381713878004,0
75,999.9,Bank10,Visa,internet,m,INTERNET,-10.5273044341626,7.63974510878724,-13.443114502751401,4.30340291762786,1
40,239.76,Bank1,Visa_Debit,chip,m,POS,-9.05978257600591,-5.76603939000815,-2.12007022819681,0.282603793610016,0
74,9.99,Bank0,Master_Debit,magnetic,m,POS,1.21170915432303,0.0377973035604474,0.959393398064865,1.1336295486831103,0
29,50.0,Bank2,Master,chip,f,ATM,-0.933604852774231,0.585378914892357,1.03325356999181,-0.36551579015983293,0
70,0.99,Bank2,Visa_Debit,INTERNET,m,INTERNET,2.11524797069842,0.18388610129138802,-1.9195221368050301,0.28404051401567104,0
28,66.0,Bank1,Master,chip,f,ATM,-0.940998897747765,-1.1109683569776698,0.881710115653572,-2.42695771203079,0
66,9.99,Bank2,Master,INTERNET,m,INTERNET,-0.739032987618793,0.966004700041386,0.8503848518622579,-0.19314926769817398,0
41,11.64,Bank0,Visa,magnetic,m,ATM,2.15971345437934,-1.6359230472758501,-1.2468322206500801,-1.7142702642996202,0
77,1271.39,Bank2,Visa_Debit,INTERNET,m,INTERNET,-3.655819185125,-3.21957533771535,-2.0787384747112503,-1.64223833256048,0
53,8.28,Bank9,Master,chip,m,POS,-2.10591547239418,1.5574179211288401,0.6109600984942939,-0.157710728917697,0
78,0.89,Bank10,Master,INTERNET,f,INTERNET,1.25865652426783,0.421016212653791,0.32543741031925394,0.684258971854866,0
62,1.0,Bank4,Visa_Debit,magnetic,m,ATM,2.02281662209194,0.12183231441892699,-1.7198325412278999,1.2020577006875701,0
45,454.90000000000003,Bank8,Visa,magnetic,f,ATM,-10.9407391093978,6.261585851068849,-14.1823387841287,7.18360208606589,1
67,173.88,Bank6,Visa,INTERNET,m,INTERNET,-0.982189888344467,1.3763002222806697,0.419384307495823,-0.545922923144035,0
22,7.92,Bank1,Master,INTERNET,f,INTERNET,-0.9896012041298391,0.5341643493568,1.5664692183061102,-0.0470945863257533,0
25,3.3,Bank1,Visa,chip,m,ATM,2.0442803127780502,-0.18242592462815305,-0.938147249643977,0.5034344038146049,0
64,5.4,Bank4,Master,chip,f,POS,-2.0642531309504397,1.65129424823941,0.581268443450635,0.3915752614972621,0
78,0.99,Bank3,Visa_Debit,chip,m,ATM,2.01477543542994,-0.0578531259031145,-0.9930311194911271,0.316638377935482,0
51,3.58,Bank8,Visa,INTERNET,m,INTERNET,1.29211351381945,0.28711645296547605,-0.155230122963433,0.304226022985092,0
37,36.0,Bank3,Visa,INTERNET,m,INTERNET,2.04848553598621,-0.648629822160377,-1.3476363620841203,0.40942088552603007,0
59,9.99,Bank3,Visa,INTERNET,f,INTERNET,1.15187281034522,-0.0475416807137846,1.27795076712704,1.34402891650958,0
44,449.0,Bank1,Visa,internet,m,INTERNET,-6.1858574776575805,7.10298492227346,-13.0304552638937,8.01082339822486,1
34,9.99,Bank4,Visa,chip,f,POS,-0.589710390131464,0.5539720905588089,0.0191329506043193,-0.7480676713549259,0
54,74.94,Bank2,Visa_Debit,magnetic,f,ATM,0.11111752413583399,0.32208729177131606,2.54476051485531,3.81629210356753,0
41,69.0,Bank7,Visa,magnetic,m,POS,-1.99123091763043,0.48790030273479296,-0.0856821365617053,-1.9935523663714998,0
56,4.0,Bank0,Master,chip,f,ATM,-1.48967982536902,1.4279250396248897,-0.506878659150701,-2.7423085402385596,0
18,89.99,Bank6,Visa_Debit,chip,f,POS,-1.82857414711834,1.43889480205259,-1.22209422091755,1.1781230195832801,0
53,5.4,Bank2,Master_Debit,magnetic,f,ATM,1.51167568374728,-1.0721688722453002,0.822020559516521,-1.3185785019316698,0
76,36.0,Bank1,Visa,chip,m,ATM,-0.799223828416783,1.9478604664390902,-1.35163374706056,0.9276475191838861,0
79,1.0,Bank1,Master,magnetic,f,POS,-3.14087003412017,2.90878213377655,-0.88183338103588,1.13899457293641,0
57,9.54,Bank3,Visa,chip,f,ATM,2.0048128647559897,-0.12136930089451001,-1.4258325927144,0.673994048155983,0
72,310.4,Bank4,Master,chip,m,POS,0.8275478046000608,-1.57334168960058,0.40885673252143706,-0.47750461898389296,0
53,10.0,Bank8,Visa_Debit,internet,m,INTERNET,-14.1791651073631,7.4213699623925695,-21.405835744128,11.927511869244,1
51,303.8,Bank4,Visa_Debit,INTERNET,f,INTERNET,1.41643379408539,-1.20821045762466,-0.608709119819802,0.7245696772595408,0
31,30.15,Bank2,Visa,magnetic,m,POS,-1.0855356995651801,1.11656212153266,1.4864730167750702,0.019008646771246,0
41,1.0,Bank0,Visa,magnetic,m,ATM,2.0619021720828403,-0.0710715042703201,-1.42488339639213,0.14131123290038,0
25,228.69,Bank7,Master,magnetic,m,ATM,-0.0484594525894921,-1.63669930178428,-0.441345907654402,-1.75724233379152,0
58,756.14,Bank2,Visa,INTERNET,f,INTERNET,-0.085917208433695,-2.94115558816762,-0.786302033108948,0.12235750415307801,0
69,0.01,Bank2,Master,INTERNET,m,INTERNET,-2.71029748026231,-1.389333421835,2.16317604589292,0.452636565460214,0
52,75.0,Bank2,Visa,magnetic,f,POS,1.23989621514247,-1.32119212473856,0.9764752019140871,-0.29461755226532,0
32,24.99,Bank1,Visa,chip,m,ATM,1.3652183007654,-0.45112988461053105,-0.0633333793288043,-0.699085207242993,0
76,1.79,Bank6,Visa,INTERNET,f,INTERNET,0.10404333893745199,0.97664651790799,0.0178592309748073,-0.625964601958278,0
77,1.0,Bank1,Visa,chip,m,ATM,-0.90066550793467,1.64366431433005,-0.32881280678513397,0.926721657856697,0
75,179.01,Bank4,Visa,INTERNET,m,INTERNET,-1.24083792414297,-0.330601201266092,0.9941462923648979,0.8584029538050759,0
55,7.7,Bank0,Visa,magnetic,f,POS,-0.644277679025173,5.00235242592827,-8.25273876012125,7.7569147117363295,1
78,1.0,Bank1,Visa,chip,f,POS,2.1150916998526696,0.406500078781385,-2.33654593238994,1.27694903850593,0
50,20.0,Bank8,Master,chip,m,ATM,1.60676197494555,-0.9163981897882271,-0.12579667786506302,-1.65788352980257,0
36,41.5,Bank5,Visa,INTERNET,f,INTERNET,-0.9495424546530459,1.3660315609195801,-1.6062447159939799,-0.284061008511114,0
59,7.63,Bank2,Master_Debit,chip,f,POS,-1.12482877042248,1.61588195986831,-0.246757572275685,-1.0075668044426,0
23,15.95,Bank0,Visa,chip,f,POS,-0.24993069614366603,0.945419881064277,-0.8694762345876709,-1.90198850964381,0
35,38.03,Bank3,Visa_Debit,INTERNET,m,INTERNET,1.0154889182069,0.0386775167452147,1.69669018955296,3.051274284612,0
32,4897.099999999999,Bank10,Master,internet,f,INTERNET,-1.82429505976067,0.40332652686060205,-1.99412200641801,2.75655816357726,1
66,912.79,Bank11,Visa_Debit,INTERNET,f,INTERNET,-0.513877151216342,-3.63297494039427,-0.0680878356268717,-0.247552446123852,0
62,1.19,Bank12,Visa_Debit,chip,m,ATM,-0.288221039461581,0.7069923461897479,1.0927566682404202,0.489200185422822,0
49,12.12,Bank4,Visa,INTERNET,f,INTERNET,1.9624971374922202,-0.657406090745104,-0.27433874516497897,0.29149090250478005,0
44,504.99,Bank3,Visa,INTERNET,m,INTERNET,-1.16521846118799,-0.3733783806453379,1.0537732852058401,1.6615591470571598,0
